2017-02-28	180	1	0.863	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-02-28	35	1	0.499	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	179	19	2.669	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	1545	14	25.977	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	33	8	0.996	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	277	6	3.433	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	15	5	0.235	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	506	5	4.762	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	316	5	3.185	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	45	5	0.31	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	94	4	0.851	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	5	4	0.077	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	80	4	1.151	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	7	3	0.042	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	3	3	0	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	224	3	1.739	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	3	3	0.041	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	67	3	2.417	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	302	3	1.949	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	858	2	3.071	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	150	2	0.692	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	150	2	0.692	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	58	2	0.564	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	70	1	0.797	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	65	1	0.643	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	30	1	0.573	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	8	1	0.036	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	5.7	1	0.045	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	14	1	0.12	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	1.3	1	0.01	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-17	36	1	0.38	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	2590	33	52.236	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	15	15	0	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	259	15	2.614	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	792	10	14	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	497	9	4.155	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	31	8	0.45	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	8	8	0.082	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	812	7	47.005	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	135	7	1.327	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	177	5	0.96	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	231	5	2.025	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	414	3	10.554	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	150	3	2.562	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	24	3	0.192	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	198	3	6.5	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	12	3	0.082	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	17	2	0.077	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	130	2	0.76	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	7	2	0.072	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	14	2	0.075	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	174	2	1.244	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	13	1	0.787	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	4	1	0.036	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	82	1	1.172	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	6	1	0.021	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	45	1	0.768	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	50	1	0.825	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	14	1	0.06	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
2017-03-29	3	1	0.01	43.6206051062346	1.39423144268438	43.6498718261719	1.32570004463196
